4364	1	-	 37: 15.4 - 00:00:01:00:01:00:01:00 0x01FF|3F118806 1A8E0100 00000001 1C0001C8 00011B00
4414	1	-	 96: 15.4 D 7A:00:01:00:01:00:01:00 0x01FF|3B3A1A9B 01E3951E F1008008 F00000FD 00000000 00000002 01000100 01000104 0E00080C 0A038000 80000100 1E003C08 1E404000 00000000 00000000 000000FD 00000000 00000000 00000000 000000
9374	1	10	 96: 15.4 D 7A:00:01:00:01:00:01:00 0x01FF|3B3A1A9B 01E3951E F1008008 F00000FD 00000000 00000002 01000100 01000104 0E00080C 0A038000 80000100 1E003C08 1E404000 00000000 00000000 000000FD 00000000 00000000 00000000 000000
20244	1	9	 37: 15.4 - 00:00:01:00:01:00:01:00 0x01FF|3F118806 1AC20700 00000001 1C0001C8 00011B00
23014	9	1	 26: 15.4 D 7A:00:09:00:09:00:09:00 0x09FF|3B3A1A9B 0064FD00 00
26424	1	9	 96: 15.4 D 7A:00:01:00:01:00:01:00 0x01FF|3B3A1A9B 01E3951E F1008008 F00000FD 00000000 00000002 01000100 01000104 0E00080C 0A038000 80000100 1E003C08 1E404000 00000000 00000000 000000FD 00000000 00000000 00000000 000000
28594	9	1	 96: 15.4 D 7A:00:09:00:09:00:09:00 0x09FF|3B3A1A9B 01E1F51E F1020008 F00000FD 00000000 00000002 01000100 01000104 0E00080C 0A038000 80000100 1E003C08 1E404000 00000000 00000000 000000FD 00000000 00000000 00000000 000000
31334	9	1	101: 15.4 D F7:7E:00:09:00:09:00:09 00:01:00:01:00:01:00:01|00E03A06 6304001E 02009B02 3DB31EC0 00F1FD00 00000000 00000201 00010001 00010512 0080FD00 00000000 00000209 00090009 00090614 0000001E FD000000 00000000 02010001 00010001
31338	1	9	 19: 15.4 A |020F0000
31414	1	9	 35: 15.4 D F7:7A:00:01:00:01:00:01 00:09:00:09:00:09:00:09|003A9B03 578F1E00 F100
31416	9	1	 19: 15.4 A |020F0000
33244	1	9	 96: 15.4 D 7A:00:01:00:01:00:01:00 0x01FF|3B3A1A9B 01E3951E F1008008 F00000FD 00000000 00000002 01000100 01000104 0E00080C 0A038000 80000100 1E003C08 1E404000 00000000 00000000 000000FD 00000000 00000000 00000000 000000
34794	9	1,2,3	 96: 15.4 D 7A:00:09:00:09:00:09:00 0x09FF|3B3A1A9B 01E2351E F101C008 F00000FD 00000000 00000002 01000100 01000104 0E00080C 0A038000 80000100 1E003C08 1E404000 00000000 00000000 000000FD 00000000 00000000 00000000 000000
36124	1	5,9	 37: 15.4 - 00:00:01:00:01:00:01:00 0x01FF|3F118806 1AF60D00 00000001 1C0001C8 00011B00
40174	9	3	 37: 15.4 - 00:00:09:00:09:00:09:00 0x09FF|3F118806 1A8B0F00 00000201 1C0001C8 00011B00
46574	1	3,5,9,10	 96: 15.4 D 7A:00:01:00:01:00:01:00 0x01FF|3B3A1A9B 01E3951E F1008008 F00000FD 00000000 00000002 01000100 01000104 0E00080C 0A038000 80000100 1E003C08 1E404000 00000000 00000000 000000FD 00000000 00000000 00000000 000000
50294	5	1,3	 96: 15.4 D 7A:00:05:00:05:00:05:00 0x05FF|3B3A1A9B 01E2051E F1020008 F00000FD 00000000 00000002 01000100 01000104 0E00080C 0A038000 80000100 1E003C08 1E404000 00000000 00000000 000000FD 00000000 00000000 00000000 000000
