23684	2	1,7	 73: 15.4 D F5:7E:00:02:00:02:00:02 00:01:00:01:00:01:00:01|00020800 08000800 08E10663 04001E01 90F01633 1633F55F 4001923A B4746573 74066368 756E6B73 FF546F67 676C6521
23687	1	2	 19: 15.4 A |020F0000
23944	10	-	 76: 15.4 D 33:7A:00:0A:00:0A:00:0A 00:03:00:03:00:03:00:03|3A9B023A 651E4000 F2FD0000 00000000 00020100 01000100 01051200 80FD0000 00000000 00020A00 0A000A00 0A060400 000000
23944	5	-	 76: 15.4 D 33:7A:00:05:00:05:00:05 00:03:00:03:00:03:00:03|3A9B023A 8D1E4000 F2FD0000 00000000 00020100 01000100 01051200 80FD0000 00000000 00020500 05000500 05060400 000000
24254	10	-	 76: 15.4 D 33:7A:00:0A:00:0A:00:0A 00:03:00:03:00:03:00:03|3A9B023A 651E4000 F2FD0000 00000000 00020100 01000100 01051200 80FD0000 00000000 00020A00 0A000A00 0A060400 000000
24254	5	-	 76: 15.4 D 33:7A:00:05:00:05:00:05 00:03:00:03:00:03:00:03|3A9B023A 8D1E4000 F2FD0000 00000000 00020100 01000100 01051200 80FD0000 00000000 00020500 05000500 05060400 000000
24564	10	1,2,3,5,9	 76: 15.4 D 33:7A:00:0A:00:0A:00:0A 00:03:00:03:00:03:00:03|3A9B023A 651E4000 F2FD0000 00000000 00020100 01000100 01051200 80FD0000 00000000 00020A00 0A000A00 0A060400 000000
24567	3	9,10	 19: 15.4 A |020F0000
24704	3	1,9	 76: 15.4 D 33:7A:00:03:00:03:00:03 00:01:00:01:00:01:00:01|3A9B023A 871E4000 F4FD0000 00000000 00020100 01000100 01051200 80FD0000 00000000 00020A00 0A000A00 0A060400 000000
24707	1	3,9	 19: 15.4 A |020F0000
24874	5	2,3,4,7,10	 76: 15.4 D 33:7A:00:05:00:05:00:05 00:03:00:03:00:03:00:03|3A9B023A 8D1E4000 F2FD0000 00000000 00020100 01000100 01051200 80FD0000 00000000 00020500 05000500 05060400 000000
24877	3	5	 19: 15.4 A |020F0000
25044	3	1	 76: 15.4 D 33:7A:00:03:00:03:00:03 00:01:00:01:00:01:00:01|3A9B023A 9A1E4000 F5FD0000 00000000 00020100 01000100 01051200 80FD0000 00000000 00020500 05000500 05060400 000000
25047	1	3	 19: 15.4 A |020F0000
25804	3	1,4,5,10	 96: 15.4 D 7A:00:03:00:03:00:03:00 0x03FF|3B3A1A9B 01D2AC1E F1016118 F00000FD 00000000 00000002 01000100 01000104 0E00080C 0A038000 80000100 1E003C08 1E404000 00000000 00000000 000000FD 00000000 00000000 00000000 000000
26424	5	4	 96: 15.4 D 7A:00:05:00:05:00:05:00 0x05FF|3B3A1A9B 01D2041E F1020018 F10000FD 00000000 00000002 01000100 01000104 0E00080C 0A038000 80000100 1E003C08 1E404000 00000000 00000000 000000FD 00000000 00000000 00000000 000000
26424	10	-	 96: 15.4 D 7A:00:0A:00:0A:00:0A:00 0x0AFF|3B3A1A9B 01D1F01E F1020018 F10000FD 00000000 00000002 01000100 01000104 0E00080C 0A038000 80000100 1E003C08 1E404000 00000000 00000000 000000FD 00000000 00000000 00000000 000000
27974	4	3	 96: 15.4 D 7A:00:04:00:04:00:04:00 0x04FF|3B3A1A9B 01D1281E F102E118 F00000FD 00000000 00000002 01000100 01000104 0E00080C 0A038000 80000100 1E003C08 1E404000 00000000 00000000 000000FD 00000000 00000000 00000000 000000
28194	2	9,10	 37: 15.4 - 00:00:02:00:02:00:02:00 0x02FF|3F118806 1ADD0A00 00000201 1C0001C8 00011B00
28224	5	-	 37: 15.4 - 00:00:05:00:05:00:05:00 0x05FF|3F118806 1AE00A00 00000301 1C0001C8 00011B00
28784	10	1	 76: 15.4 D 33:7A:00:0A:00:0A:00:0A 00:01:00:01:00:01:00:01|3A9B0239 CE1EC000 F3FD0000 00000000 00020100 01000100 01051200 80FD0000 00000000 00020A00 0A000A00 0A060400 00001E
28787	1	10	 19: 15.4 A |020F0000
28874	1	10	 34: 15.4 D 33:7A:00:01:00:01:00:01 00:0A:00:0A:00:0A:00:0A|3A9B0352 8B1E00F3 00
28876	10	1	 19: 15.4 A |020F0000
29124	5	1	 76: 15.4 D 33:7A:00:05:00:05:00:05 00:01:00:01:00:01:00:01|3A9B0239 F61EC000 F3FD0000 00000000 00020100 01000100 01051200 80FD0000 00000000 00020500 05000500 05060400 00001E
29127	1	5	 19: 15.4 A |020F0000
29164	1	5	 34: 15.4 D 33:7A:00:01:00:01:00:01 00:05:00:05:00:05:00:05|3A9B0352 9F1E00F3 00
29166	5	1	 19: 15.4 A |020F0000
29654	4	3,6	 76: 15.4 D 33:7A:00:04:00:04:00:04 00:03:00:03:00:03:00:03|3A9B0239 F81EC000 F1FD0000 00000000 00020100 01000100 01051200 80FD0000 00000000 00020400 04000400 04060400 00001E
29657	3	4,6	 19: 15.4 A |020F0000
29804	3	1	 76: 15.4 D 33:7A:00:03:00:03:00:03 00:01:00:01:00:01:00:01|3A9B0239 FF1EC000 F6FD0000 00000000 00020100 01000100 01051200 80FD0000 00000000 00020400 04000400 04060400 00001E
29807	1	3	 19: 15.4 A |020F0000
29824	1	3	 34: 15.4 D 33:7A:00:01:00:01:00:01 00:03:00:03:00:03:00:03|3A9B034F A71E00F6 00
29826	3	1	 19: 15.4 A |020F0000
29834	3	4	 34: 15.4 D 33:7A:00:03:00:03:00:03 00:04:00:04:00:04:00:04|3A9B0354 9B1E00F1 00
29836	4	3	 19: 15.4 A |020F0000
30654	2	1	 73: 15.4 D F5:7E:00:02:00:02:00:02 00:01:00:01:00:01:00:01|00020800 08000800 08E10663 04001E01 6CF01633 1633F55F 4001923A B4746573 74066368 756E6B73 FF546F67 676C6521
30657	1	2	 19: 15.4 A |020F0000
33244	10	1,2,3,9	 96: 15.4 D 7A:00:0A:00:0A:00:0A:00 0x0AFF|3B3A1A9B 01D2301E F101C018 F10000FD 00000000 00000002 01000100 01000104 0E00080C 0A038000 80000100 1E003C08 1E404000 00000000 00000000 000000FD 00000000 00000000 00000000 000000
33554	2	1,5,9,10	 96: 15.4 D 7A:00:02:00:02:00:02:00 0x02FF|3B3A1A9B 01D2B01E F1016118 F00000FD 00000000 00000002 01000100 01000104 0E00080C 0A038000 80000100 1E003C08 1E404000 00000000 00000000 000000FD 00000000 00000000 00000000 000000
33864	9	-	 76: 15.4 D 33:7A:00:09:00:09:00:09 00:0A:00:0A:00:0A:00:0A|3A9B023A 521E4000 F1FD0000 00000000 00020100 01000100 01051200 80FD0000 00000000 00020900 09000900 09060400 000000
33864	5	-	 96: 15.4 D 7A:00:05:00:05:00:05:00 0x05FF|3B3A1A9B 01D2441E F101C018 F10000FD 00000000 00000002 01000100 01000104 0E00080C 0A038000 80000100 1E003C08 1E404000 00000000 00000000 000000FD 00000000 00000000 00000000 000000
34174	9	1,2,3,10	 76: 15.4 D 33:7A:00:09:00:09:00:09 00:0A:00:0A:00:0A:00:0A|3A9B023A 521E4000 F1FD0000 00000000 00020100 01000100 01051200 80FD0000 00000000 00020900 09000900 09060400 000000
34177	10	9	 19: 15.4 A |020F0000
35414	4	3,5,8	 96: 15.4 D 7A:00:04:00:04:00:04:00 0x04FF|3B3A1A9B 01D1681E F102A118 F00000FD 00000000 00000002 01000100 01000104 0E00080C 0A038000 80000100 1E003C08 1E404000 00000000 00000000 000000FD 00000000 00000000 00000000 000000
35594	9	2	 76: 15.4 D 33:7A:00:09:00:09:00:09 00:02:00:02:00:02:00:02|3A9B0239 D31EC000 F2FD0000 00000000 00020100 01000100 01051200 80FD0000 00000000 00020900 09000900 09060400 00001E
35597	2	9	 19: 15.4 A |020F0000
35724	9	1,2,3,10	 96: 15.4 D 7A:00:09:00:09:00:09:00 0x09FF|3B3A1A9B 01D1131E F102E118 F10000FD 00000000 00000002 01000100 01000104 0E00080C 0A038000 80000100 1E003C08 1E404000 00000000 00000000 000000FD 00000000 00000000 00000000 000000
35754	2	1	 76: 15.4 D 33:7A:00:02:00:02:00:02 00:01:00:01:00:01:00:01|3A9B0239 F31EC000 F2FD0000 00000000 00020100 01000100 01051200 80FD0000 00000000 00020900 09000900 09060400 00001E
35757	1	2	 19: 15.4 A |020F0000
35764	1	2	 34: 15.4 D 33:7A:00:01:00:01:00:01 00:02:00:02:00:02:00:02|3A9B0353 AB1E00F2 00
35766	2	1	 19: 15.4 A |020F0000
35834	2	9	 34: 15.4 D 33:7A:00:02:00:02:00:02 00:09:00:09:00:09:00:09|3A9B0353 8B1E00F2 00
35836	9	2	 19: 15.4 A |020F0000
36124	1	2,3,5,10	 37: 15.4 - 00:00:01:00:01:00:01:00 0x01FF|3F118806 1AF60D00 00000001 1C0001C8 00011B00
36144	3	4	 37: 15.4 - 00:00:03:00:03:00:03:00 0x03FF|3F118806 1AF80D00 00000101 1C0001C8 00011B00
36204	9	-	 37: 15.4 - 00:00:09:00:09:00:09:00 0x09FF|3F118806 1AFE0D00 00000501 1C0001C8 00011B00
36214	10	-	 37: 15.4 - 00:00:0A:00:0A:00:0A:00 0x0AFF|3F118806 1AFF0D00 00000201 1C0001C8 00011B00
41024	3	1	 73: 15.4 D F5:7E:00:03:00:03:00:03 00:01:00:01:00:01:00:01|00020800 08000800 08E10663 04001E01 4EF01633 163360B3 400126E3 B4746573 74066368 756E6B73 FF546F67 676C6521
41027	1	3	 19: 15.4 A |020F0000
43784	9	1,2,3,10	 96: 15.4 D 7A:00:09:00:09:00:09:00 0x09FF|3B3A1A9B 01D1531E F102A118 F10000FD 00000000 00000002 01000100 01000104 0E00080C 0A038000 80000100 1E003C08 1E404000 00000000 00000000 000000FD 00000000 00000000 00000000 000000
44074	2	9	 37: 15.4 - 00:00:02:00:02:00:02:00 0x02FF|3F118806 1A111100 00000101 1C0001C8 00011B00
44094	4	6	 37: 15.4 - 00:00:04:00:04:00:04:00 0x04FF|3F118806 1A131100 00000401 1C0001C8 00011B00
44104	5	-	 37: 15.4 - 00:00:05:00:05:00:05:00 0x05FF|3F118806 1A141100 00000201 1C0001C8 00011B00
44424	2	1,7	 73: 15.4 D F5:7E:00:02:00:02:00:02 00:01:00:01:00:01:00:01|00020800 08000800 08E10663 04001E01 57F01633 1633F55F 4001923A B4746573 74066368 756E6B73 FF546F67 676C6521
44427	1	2	 19: 15.4 A |020F0000
44714	5	1,2,3,4,10	 96: 15.4 D 7A:00:05:00:05:00:05:00 0x05FF|3B3A1A9B 01D2441E F101C018 F10000FD 00000000 00000002 01000100 01000104 0E00080C 0A038000 80000100 1E003C08 1E404000 00000000 00000000 000000FD 00000000 00000000 00000000 000000
44764	3	1	 73: 15.4 D F5:7E:00:03:00:03:00:03 00:01:00:01:00:01:00:01|00020800 08000800 08E10663 04001E01 46F01633 163360B3 400126E3 B4746573 74066368 756E6B73 FF546F67 676C6521
44767	1	3	 19: 15.4 A |020F0000
47144	10	1	 23: 15.4 D 2B:51:00:0A:00:0A:00:0A 00:01:00:01:00:01:00:01
47145	1	10	 19: 15.4 A |020F0000
47674	4	3	 23: 15.4 D 64:16:00:04:00:04:00:04 00:03:00:03:00:03:00:03
47675	3	4	 19: 15.4 A |020F0000
47994	5	1,8	 23: 15.4 D 47:65:00:05:00:05:00:05 00:01:00:01:00:01:00:01
47995	1	5	 19: 15.4 A |020F0000
48124	10	1,2,3,5,9	 96: 15.4 D 7A:00:0A:00:0A:00:0A:00 0x0AFF|3B3A1A9B 01D2601E F1019018 F10000FD 00000000 00000002 01000100 01000104 0E00080C 0A038000 80000100 1E003C08 1E404000 00000000 00000000 000000FD 00000000 00000000 00000000 000000
52004	1	2,3,5,10	 37: 15.4 - 00:00:01:00:01:00:01:00 0x01FF|3F118806 1A2A1400 00000001 1C0001C8 00011B00
52024	3	4	 37: 15.4 - 00:00:03:00:03:00:03:00 0x03FF|3F118806 1A2C1400 00000101 1C0001C8 00011B00
52084	9	2	 37: 15.4 - 00:00:09:00:09:00:09:00 0x09FF|3F118806 1A321400 00000401 1C0001C8 00011B00
52094	10	-	 37: 15.4 - 00:00:0A:00:0A:00:0A:00 0x0AFF|3F118806 1A331400 00000201 1C0001C8 00011B00
52244	3	1	 73: 15.4 D F5:7E:00:03:00:03:00:03 00:01:00:01:00:01:00:01|00020800 08000800 08E10663 04001E01 3FF01633 163360B3 400126E3 B4746573 74066368 756E6B73 FF546F67 676C6521
52247	1	3	 19: 15.4 A |020F0000
54014	4	3,5,6	 96: 15.4 D 7A:00:04:00:04:00:04:00 0x04FF|3B3A1A9B 01D1981E F1027118 F00000FD 00000000 00000002 01000100 01000104 0E00080C 0A038000 80000100 1E003C08 1E404000 00000000 00000000 000000FD 00000000 00000000 00000000 000000
54634	3	1,4,5,6,9,10	 96: 15.4 D 7A:00:03:00:03:00:03:00 0x03FF|3B3A1A9B 01D2D51E F1013818 F00000FD 00000000 00000002 01000100 01000104 0E00080C 0A038000 80000100 1E003C08 1E404000 00000000 00000000 000000FD 00000000 00000000 00000000 000000
54944	6	3,4	 76: 15.4 D 33:7A:00:06:00:06:00:06 00:04:00:04:00:04:00:04|3A9B023A 821E4000 F1FD0000 00000000 00020100 01000100 01051200 80FD0000 00000000 00020600 06000600 06060400 000000
54947	4	6,8	 19: 15.4 A |020F0000
55994	9	2	 23: 15.4 D 1D:AA:00:09:00:09:00:09 00:02:00:02:00:02:00:02
55995	2	9	 19: 15.4 A |020F0000
56184	6	3	 96: 15.4 D 7A:00:06:00:06:00:06:00 0x06FF|3B3A1A9B 01D1481E F102B818 F10000FD 00000000 00000002 01000100 01000104 0E00080C 0A038000 80000100 1E003C08 1E404000 00000000 00000000 000000FD 00000000 00000000 00000000 000000
56804	2	1,5,9,10	 96: 15.4 D 7A:00:02:00:02:00:02:00 0x02FF|3B3A1A9B 01D2C31E F1014E18 F00000FD 00000000 00000002 01000100 01000104 0E00080C 0A038000 80000100 1E003C08 1E404000 00000000 00000000 000000FD 00000000 00000000 00000000 000000
57424	9	1,2,3,10	 96: 15.4 D 7A:00:09:00:09:00:09:00 0x09FF|3B3A1A9B 01D1961E F1025E18 F10000FD 00000000 00000002 01000100 01000104 0E00080C 0A038000 80000100 1E003C08 1E404000 00000000 00000000 000000FD 00000000 00000000 00000000 000000
59744	6	3	 76: 15.4 D 33:7A:00:06:00:06:00:06 00:03:00:03:00:03:00:03|3A9B0239 E71EC000 F2FD0000 00000000 00020100 01000100 01051200 80FD0000 00000000 00020600 06000600 06060400 00001E
59747	3	6	 19: 15.4 A |020F0000
59894	3	1	 76: 15.4 D 33:7A:00:03:00:03:00:03 00:01:00:01:00:01:00:01|3A9B0239 F61EC000 F7FD0000 00000000 00020100 01000100 01051200 80FD0000 00000000 00020600 06000600 06060400 00001E
59897	1	3	 19: 15.4 A |020F0000
59914	1	3	 34: 15.4 D 33:7A:00:01:00:01:00:01 00:03:00:03:00:03:00:03|3A9B034E A71E00F7 00
59916	3	1	 19: 15.4 A |020F0000
59944	3	5,6,10	 34: 15.4 D 33:7A:00:03:00:03:00:03 00:06:00:06:00:06:00:06|3A9B0353 931E00F2 00
59946	6	3	 19: 15.4 A |020F0000
59954	2	9	 37: 15.4 - 00:00:02:00:02:00:02:00 0x02FF|3F118806 1A451700 00000101 1C0001C8 00011B00
59974	4	-	 37: 15.4 - 00:00:04:00:04:00:04:00 0x04FF|3F118806 1A471700 00000301 1C0001C8 00011B00
59984	5	10	 37: 15.4 - 00:00:05:00:05:00:05:00 0x05FF|3F118806 1A481700 00000201 1C0001C8 00011B00
59994	6	-	 37: 15.4 - 00:00:06:00:06:00:06:00 0x06FF|3F118806 1A491700 00000401 1C0001C8 00011B00
60424	4	3	 73: 15.4 D F5:7E:00:04:00:04:00:04 00:03:00:03:00:03:00:03|00020800 08000800 08E10663 04001E02 48F01633 1633CC68 4001BB29 B4746573 74066368 756E6B73 FF546F67 676C6521
60427	3	4	 19: 15.4 A |020F0000
60574	3	1	 82: 15.4 D D5:7C:00:03:00:03:00:03 00:01:00:01:00:01:00:01|003F0204 00040004 00040208 00080008 0008E106 6304001E 0132F016 331633CC 684001BB 29B47465 73740663 68756E6B 73FF546F 67676C65 21
60577	1	3	 19: 15.4 A |020F0000
60834	1	2,3,5,9	 96: 15.4 D 7A:00:01:00:01:00:01:00 0x01FF|3B3A1A9B 01D3951E F1008018 F00000FD 00000000 00000002 01000100 01000104 0E00080C 0A038000 80000100 1E003C08 1E404000 00000000 00000000 000000FD 00000000 00000000 00000000 000000
61144	9	1,2,3,10	 76: 15.4 D 33:7A:00:09:00:09:00:09 00:02:00:02:00:02:00:02|3A9B023A 701E4000 F3FD0000 00000000 00020100 01000100 01051200 80FD0000 00000000 00020900 09000900 09060400 000000
61147	2	9	 19: 15.4 A |020F0000
61254	2	1,7	 76: 15.4 D 33:7A:00:02:00:02:00:02 00:01:00:01:00:01:00:01|3A9B023A 901E4000 F3FD0000 00000000 00020100 01000100 01051200 80FD0000 00000000 00020900 09000900 09060400 000000
61257	1	2	 19: 15.4 A |020F0000
62954	10	1	 23: 15.4 D B8:18:00:0A:00:0A:00:0A 00:01:00:01:00:01:00:01
62955	1	10	 19: 15.4 A |020F0000
63484	4	3	 73: 15.4 D F5:7E:00:04:00:04:00:04 00:03:00:03:00:03:00:03|00020800 08000800 08E10663 04001E02 24F01633 1633CC68 4001BB29 B4746573 74066368 756E6B73 FF546F67 676C6521
63487	3	4	 19: 15.4 A |020F0000
63634	9	-	 76: 15.4 D 33:7A:00:09:00:09:00:09 00:01:00:01:00:01:00:01|3A9B0239 D51EC000 F4FD0000 00000000 00020100 01000100 01051200 80FD0000 00000000 00020900 09000900 09060400 00001E
63634	3	-	 82: 15.4 D D5:7C:00:03:00:03:00:03 00:01:00:01:00:01:00:01|003F0204 00040004 00040208 00080008 0008E106 6304001E 012DF016 331633CC 684001BB 29B47465 73740663 68756E6B 73FF546F 67676C65 21
63804	3	1	 82: 15.4 D D5:7C:00:03:00:03:00:03 00:01:00:01:00:01:00:01|003F0204 00040004 00040208 00080008 0008E106 6304001E 012DF016 331633CC 684001BB 29B47465 73740663 68756E6B 73FF546F 67676C65 21
63807	1	3	 19: 15.4 A |020F0000
63934	9	1,2,3,10	 96: 15.4 D 7A:00:09:00:09:00:09:00 0x09FF|3B3A1A9B 01D1F31E F1020018 F20000FD 00000000 00000002 01000100 01000104 0E00080C 0A038000 80000100 1E003C08 1E404000 00000000 00000000 000000FD 00000000 00000000 00000000 000000
63974	9	1	 76: 15.4 D 33:7A:00:09:00:09:00:09 00:01:00:01:00:01:00:01|3A9B0239 D51EC000 F4FD0000 00000000 00020100 01000100 01051200 80FD0000 00000000 00020900 09000900 09060400 00001E
63977	1	9	 19: 15.4 A |020F0000
64054	1	9	 34: 15.4 D 33:7A:00:01:00:01:00:01 00:09:00:09:00:09:00:09|3A9B0351 8F1E00F4 00
64056	9	1	 19: 15.4 A |020F0000
66414	6	3,4	 96: 15.4 D 7A:00:06:00:06:00:06:00 0x06FF|3B3A1A9B 01D1881E F1027818 F10000FD 00000000 00000002 01000100 01000104 0E00080C 0A038000 80000100 1E003C08 1E404000 00000000 00000000 000000FD 00000000 00000000 00000000 000000
67034	3	1	 73: 15.4 D F5:7E:00:03:00:03:00:03 00:01:00:01:00:01:00:01|00020800 08000800 08E10663 04001E01 35F01633 163360B3 400126E3 B4746573 74066368 756E6B73 FF546F67 676C6521
67037	1	3	 19: 15.4 A |020F0000
67884	1	2,3,5,9,10	 37: 15.4 - 00:00:01:00:01:00:01:00 0x01FF|3F118806 1A5E1A00 00000001 1C0001C8 00011B00
67904	3	4,6	 37: 15.4 - 00:00:03:00:03:00:03:00 0x03FF|3F118806 1A601A00 00000101 1C0001C8 00011B00
67964	9	-	 37: 15.4 - 00:00:09:00:09:00:09:00 0x09FF|3F118806 1A661A00 00000201 1C0001C8 00011B00
67974	10	-	 37: 15.4 - 00:00:0A:00:0A:00:0A:00 0x0AFF|3F118806 1A671A00 00000201 1C0001C8 00011B00
69604	4	3	 73: 15.4 D F5:7E:00:04:00:04:00:04 00:03:00:03:00:03:00:03|00020800 08000800 08E10663 04001E02 19F01633 1633CC68 4001BB29 B4746573 74066368 756E6B73 FF546F67 676C6521
69607	3	4	 19: 15.4 A |020F0000
69754	3	1	 82: 15.4 D D5:7C:00:03:00:03:00:03 00:01:00:01:00:01:00:01|003F0204 00040004 00040208 00080008 0008E106 6304001E 012FF016 331633CC 684001BB 29B47465 73740663 68756E6B 73FF546F 67676C65 21
69757	1	3	 19: 15.4 A |020F0000
71964	2	1	 73: 15.4 D F5:7E:00:02:00:02:00:02 00:01:00:01:00:01:00:01|00020800 08000800 08E10663 04001E01 46F01633 1633F55F 4001923A B4746573 74066368 756E6B73 FF546F67 676C6521
71967	1	2	 19: 15.4 A |020F0000
72614	9	1,2,3,10	 96: 15.4 D 7A:00:09:00:09:00:09:00 0x09FF|3B3A1A9B 01D2131E F101E018 F20000FD 00000000 00000002 01000100 01000104 0E00080C 0A038000 80000100 1E003C08 1E404000 00000000 00000000 000000FD 00000000 00000000 00000000 000000
75834	2	-	 37: 15.4 - 00:00:02:00:02:00:02:00 0x02FF|3F118806 1A791D00 00000101 1C0001C8 00011B00
75854	4	-	 37: 15.4 - 00:00:04:00:04:00:04:00 0x04FF|3F118806 1A7B1D00 00000301 1C0001C8 00011B00
75864	5	7,8	 37: 15.4 - 00:00:05:00:05:00:05:00 0x05FF|3F118806 1A7C1D00 00000201 1C0001C8 00011B00
75874	6	-	 37: 15.4 - 00:00:06:00:06:00:06:00 0x06FF|3F118806 1A7D1D00 00000301 1C0001C8 00011B00
